label,img-1,img-2,img_1_path,img_2_path,actual_result,result
Lisa Kudrow,Lisa Kudrow_44.jpg,Lisa Kudrow_24.jpg,./Images/Lisa Kudrow/Lisa Kudrow_44.jpg,./Images/Lisa Kudrow/Lisa Kudrow_24.jpg,True,False
Lisa Kudrow,Lisa Kudrow_1.jpg,Lisa Kudrow_29.jpg,./Images/Lisa Kudrow/Lisa Kudrow_1.jpg,./Images/Lisa Kudrow/Lisa Kudrow_29.jpg,True,True
Lisa Kudrow,Lisa Kudrow_52.jpg,Lisa Kudrow_21.jpg,./Images/Lisa Kudrow/Lisa Kudrow_52.jpg,./Images/Lisa Kudrow/Lisa Kudrow_21.jpg,True,True
Lisa Kudrow,Lisa Kudrow_55.jpg,Lisa Kudrow_46.jpg,./Images/Lisa Kudrow/Lisa Kudrow_55.jpg,./Images/Lisa Kudrow/Lisa Kudrow_46.jpg,True,True
Lisa Kudrow,Lisa Kudrow_57.jpg,Lisa Kudrow_17.jpg,./Images/Lisa Kudrow/Lisa Kudrow_57.jpg,./Images/Lisa Kudrow/Lisa Kudrow_17.jpg,True,True
Lisa Kudrow,Lisa Kudrow_9.jpg,Lisa Kudrow_45.jpg,./Images/Lisa Kudrow/Lisa Kudrow_9.jpg,./Images/Lisa Kudrow/Lisa Kudrow_45.jpg,True,True
Lisa Kudrow,Lisa Kudrow_43.jpg,Lisa Kudrow_60.jpg,./Images/Lisa Kudrow/Lisa Kudrow_43.jpg,./Images/Lisa Kudrow/Lisa Kudrow_60.jpg,True,True
Lisa Kudrow,Lisa Kudrow_8.jpg,Lisa Kudrow_59.jpg,./Images/Lisa Kudrow/Lisa Kudrow_8.jpg,./Images/Lisa Kudrow/Lisa Kudrow_59.jpg,True,True
Lisa Kudrow,Lisa Kudrow_26.jpg,Lisa Kudrow_4.jpg,./Images/Lisa Kudrow/Lisa Kudrow_26.jpg,./Images/Lisa Kudrow/Lisa Kudrow_4.jpg,True,False
Lisa Kudrow,Lisa Kudrow_6.jpg,Lisa Kudrow_34.jpg,./Images/Lisa Kudrow/Lisa Kudrow_6.jpg,./Images/Lisa Kudrow/Lisa Kudrow_34.jpg,True,True
Lisa Kudrow,Lisa Kudrow_20.jpg,Lisa Kudrow_15.jpg,./Images/Lisa Kudrow/Lisa Kudrow_20.jpg,./Images/Lisa Kudrow/Lisa Kudrow_15.jpg,True,True
Lisa Kudrow,Lisa Kudrow_53.jpg,Lisa Kudrow_69.jpg,./Images/Lisa Kudrow/Lisa Kudrow_53.jpg,./Images/Lisa Kudrow/Lisa Kudrow_69.jpg,True,True
Lisa Kudrow,Lisa Kudrow_61.jpg,Lisa Kudrow_18.jpg,./Images/Lisa Kudrow/Lisa Kudrow_61.jpg,./Images/Lisa Kudrow/Lisa Kudrow_18.jpg,True,True
Lisa Kudrow,Lisa Kudrow_32.jpg,Lisa Kudrow_68.jpg,./Images/Lisa Kudrow/Lisa Kudrow_32.jpg,./Images/Lisa Kudrow/Lisa Kudrow_68.jpg,True,False
Lisa Kudrow,Lisa Kudrow_35.jpg,Lisa Kudrow_62.jpg,./Images/Lisa Kudrow/Lisa Kudrow_35.jpg,./Images/Lisa Kudrow/Lisa Kudrow_62.jpg,True,True
Lisa Kudrow,Lisa Kudrow_0.jpg,Lisa Kudrow_5.jpg,./Images/Lisa Kudrow/Lisa Kudrow_0.jpg,./Images/Lisa Kudrow/Lisa Kudrow_5.jpg,True,True
Lisa Kudrow,Lisa Kudrow_10.jpg,Lisa Kudrow_28.jpg,./Images/Lisa Kudrow/Lisa Kudrow_10.jpg,./Images/Lisa Kudrow/Lisa Kudrow_28.jpg,True,True
Lisa Kudrow,Lisa Kudrow_41.jpg,Lisa Kudrow_25.jpg,./Images/Lisa Kudrow/Lisa Kudrow_41.jpg,./Images/Lisa Kudrow/Lisa Kudrow_25.jpg,True,True
Lisa Kudrow,Lisa Kudrow_38.jpg,Lisa Kudrow_49.jpg,./Images/Lisa Kudrow/Lisa Kudrow_38.jpg,./Images/Lisa Kudrow/Lisa Kudrow_49.jpg,True,False
Lisa Kudrow,Lisa Kudrow_58.jpg,Lisa Kudrow_54.jpg,./Images/Lisa Kudrow/Lisa Kudrow_58.jpg,./Images/Lisa Kudrow/Lisa Kudrow_54.jpg,True,True
Lisa Kudrow,Lisa Kudrow_48.jpg,Lisa Kudrow_14.jpg,./Images/Lisa Kudrow/Lisa Kudrow_48.jpg,./Images/Lisa Kudrow/Lisa Kudrow_14.jpg,True,False
Margot Robbie,Margot Robbie_4.jpg,Margot Robbie_16.jpg,./Images/Margot Robbie/Margot Robbie_4.jpg,./Images/Margot Robbie/Margot Robbie_16.jpg,True,True
Margot Robbie,Margot Robbie_47.jpg,Margot Robbie_63.jpg,./Images/Margot Robbie/Margot Robbie_47.jpg,./Images/Margot Robbie/Margot Robbie_63.jpg,True,True
Margot Robbie,Margot Robbie_26.jpg,Margot Robbie_12.jpg,./Images/Margot Robbie/Margot Robbie_26.jpg,./Images/Margot Robbie/Margot Robbie_12.jpg,True,True
Margot Robbie,Margot Robbie_31.jpg,Margot Robbie_1.jpg,./Images/Margot Robbie/Margot Robbie_31.jpg,./Images/Margot Robbie/Margot Robbie_1.jpg,True,False
Margot Robbie,Margot Robbie_30.jpg,Margot Robbie_71.jpg,./Images/Margot Robbie/Margot Robbie_30.jpg,./Images/Margot Robbie/Margot Robbie_71.jpg,True,True
Margot Robbie,Margot Robbie_5.jpg,Margot Robbie_20.jpg,./Images/Margot Robbie/Margot Robbie_5.jpg,./Images/Margot Robbie/Margot Robbie_20.jpg,True,True
Margot Robbie,Margot Robbie_59.jpg,Margot Robbie_33.jpg,./Images/Margot Robbie/Margot Robbie_59.jpg,./Images/Margot Robbie/Margot Robbie_33.jpg,True,True
Margot Robbie,Margot Robbie_62.jpg,Margot Robbie_45.jpg,./Images/Margot Robbie/Margot Robbie_62.jpg,./Images/Margot Robbie/Margot Robbie_45.jpg,True,True
Margot Robbie,Margot Robbie_32.jpg,Margot Robbie_13.jpg,./Images/Margot Robbie/Margot Robbie_32.jpg,./Images/Margot Robbie/Margot Robbie_13.jpg,True,True
Margot Robbie,Margot Robbie_64.jpg,Margot Robbie_8.jpg,./Images/Margot Robbie/Margot Robbie_64.jpg,./Images/Margot Robbie/Margot Robbie_8.jpg,True,True
Margot Robbie,Margot Robbie_37.jpg,Margot Robbie_29.jpg,./Images/Margot Robbie/Margot Robbie_37.jpg,./Images/Margot Robbie/Margot Robbie_29.jpg,True,True
Margot Robbie,Margot Robbie_46.jpg,Margot Robbie_0.jpg,./Images/Margot Robbie/Margot Robbie_46.jpg,./Images/Margot Robbie/Margot Robbie_0.jpg,True,True
Margot Robbie,Margot Robbie_11.jpg,Margot Robbie_19.jpg,./Images/Margot Robbie/Margot Robbie_11.jpg,./Images/Margot Robbie/Margot Robbie_19.jpg,True,True
Margot Robbie,Margot Robbie_66.jpg,Margot Robbie_67.jpg,./Images/Margot Robbie/Margot Robbie_66.jpg,./Images/Margot Robbie/Margot Robbie_67.jpg,True,True
Margot Robbie,Margot Robbie_57.jpg,Margot Robbie_58.jpg,./Images/Margot Robbie/Margot Robbie_57.jpg,./Images/Margot Robbie/Margot Robbie_58.jpg,True,True
Margot Robbie,Margot Robbie_69.jpg,Margot Robbie_41.jpg,./Images/Margot Robbie/Margot Robbie_69.jpg,./Images/Margot Robbie/Margot Robbie_41.jpg,True,True
Margot Robbie,Margot Robbie_17.jpg,Margot Robbie_54.jpg,./Images/Margot Robbie/Margot Robbie_17.jpg,./Images/Margot Robbie/Margot Robbie_54.jpg,True,True
Margot Robbie,Margot Robbie_70.jpg,Margot Robbie_7.jpg,./Images/Margot Robbie/Margot Robbie_70.jpg,./Images/Margot Robbie/Margot Robbie_7.jpg,True,False
Margot Robbie,Margot Robbie_35.jpg,Margot Robbie_68.jpg,./Images/Margot Robbie/Margot Robbie_35.jpg,./Images/Margot Robbie/Margot Robbie_68.jpg,True,True
Margot Robbie,Margot Robbie_53.jpg,Margot Robbie_55.jpg,./Images/Margot Robbie/Margot Robbie_53.jpg,./Images/Margot Robbie/Margot Robbie_55.jpg,True,True
Margot Robbie,Margot Robbie_52.jpg,Margot Robbie_18.jpg,./Images/Margot Robbie/Margot Robbie_52.jpg,./Images/Margot Robbie/Margot Robbie_18.jpg,True,True
Margot Robbie,Margot Robbie_60.jpg,Margot Robbie_50.jpg,./Images/Margot Robbie/Margot Robbie_60.jpg,./Images/Margot Robbie/Margot Robbie_50.jpg,True,True
Margot Robbie,Margot Robbie_56.jpg,Margot Robbie_48.jpg,./Images/Margot Robbie/Margot Robbie_56.jpg,./Images/Margot Robbie/Margot Robbie_48.jpg,True,True
Margot Robbie,Margot Robbie_43.jpg,Margot Robbie_2.jpg,./Images/Margot Robbie/Margot Robbie_43.jpg,./Images/Margot Robbie/Margot Robbie_2.jpg,True,True
Margot Robbie,Margot Robbie_38.jpg,Margot Robbie_34.jpg,./Images/Margot Robbie/Margot Robbie_38.jpg,./Images/Margot Robbie/Margot Robbie_34.jpg,True,True
Margot Robbie,Margot Robbie_42.jpg,Margot Robbie_23.jpg,./Images/Margot Robbie/Margot Robbie_42.jpg,./Images/Margot Robbie/Margot Robbie_23.jpg,True,True
Margot Robbie,Margot Robbie_28.jpg,Margot Robbie_39.jpg,./Images/Margot Robbie/Margot Robbie_28.jpg,./Images/Margot Robbie/Margot Robbie_39.jpg,True,True
Margot Robbie,Margot Robbie_22.jpg,Margot Robbie_15.jpg,./Images/Margot Robbie/Margot Robbie_22.jpg,./Images/Margot Robbie/Margot Robbie_15.jpg,True,True
Margot Robbie,Margot Robbie_10.jpg,Margot Robbie_65.jpg,./Images/Margot Robbie/Margot Robbie_10.jpg,./Images/Margot Robbie/Margot Robbie_65.jpg,True,True
Margot Robbie,Margot Robbie_21.jpg,Margot Robbie_6.jpg,./Images/Margot Robbie/Margot Robbie_21.jpg,./Images/Margot Robbie/Margot Robbie_6.jpg,True,True
Margot Robbie,Margot Robbie_9.jpg,Margot Robbie_49.jpg,./Images/Margot Robbie/Margot Robbie_9.jpg,./Images/Margot Robbie/Margot Robbie_49.jpg,True,True
Margot Robbie,Margot Robbie_36.jpg,Margot Robbie_40.jpg,./Images/Margot Robbie/Margot Robbie_36.jpg,./Images/Margot Robbie/Margot Robbie_40.jpg,True,True
Margot Robbie,Margot Robbie_27.jpg,Margot Robbie_3.jpg,./Images/Margot Robbie/Margot Robbie_27.jpg,./Images/Margot Robbie/Margot Robbie_3.jpg,True,True
Margot Robbie,Margot Robbie_51.jpg,Margot Robbie_14.jpg,./Images/Margot Robbie/Margot Robbie_51.jpg,./Images/Margot Robbie/Margot Robbie_14.jpg,True,False
Margot Robbie,Margot Robbie_24.jpg,Margot Robbie_25.jpg,./Images/Margot Robbie/Margot Robbie_24.jpg,./Images/Margot Robbie/Margot Robbie_25.jpg,True,True
Margot Robbie,Margot Robbie_61.jpg,Margot Robbie_44.jpg,./Images/Margot Robbie/Margot Robbie_61.jpg,./Images/Margot Robbie/Margot Robbie_44.jpg,True,True
Marmik,Marmik_11.jpg,Marmik_1.jpg,./Images/Marmik/Marmik_11.jpg,./Images/Marmik/Marmik_1.jpg,True,True
Marmik,Marmik_15.jpg,Marmik_27.jpg,./Images/Marmik/Marmik_15.jpg,./Images/Marmik/Marmik_27.jpg,True,False
Marmik,Marmik_8.jpg,Marmik_7.jpg,./Images/Marmik/Marmik_8.jpg,./Images/Marmik/Marmik_7.jpg,True,False
Marmik,Marmik_14.jpg,Marmik_29.jpg,./Images/Marmik/Marmik_14.jpg,./Images/Marmik/Marmik_29.jpg,True,True
Marmik,Marmik_0.jpg,Marmik_21.jpg,./Images/Marmik/Marmik_0.jpg,./Images/Marmik/Marmik_21.jpg,True,True
Marmik,Marmik_19.jpg,Marmik_4.jpg,./Images/Marmik/Marmik_19.jpg,./Images/Marmik/Marmik_4.jpg,True,False
Marmik,Marmik_23.jpg,Marmik_5.jpg,./Images/Marmik/Marmik_23.jpg,./Images/Marmik/Marmik_5.jpg,True,True
Marmik,Marmik_17.jpg,Marmik_10.jpg,./Images/Marmik/Marmik_17.jpg,./Images/Marmik/Marmik_10.jpg,True,True
Marmik,Marmik_13.jpg,Marmik_30.jpg,./Images/Marmik/Marmik_13.jpg,./Images/Marmik/Marmik_30.jpg,True,True
Marmik,Marmik_26.jpg,Marmik_2.jpg,./Images/Marmik/Marmik_26.jpg,./Images/Marmik/Marmik_2.jpg,True,True
Marmik,Marmik_12.jpg,Marmik_25.jpg,./Images/Marmik/Marmik_12.jpg,./Images/Marmik/Marmik_25.jpg,True,False
Marmik,Marmik_9.jpg,Marmik_6.jpg,./Images/Marmik/Marmik_9.jpg,./Images/Marmik/Marmik_6.jpg,True,False
Marmik,Marmik_16.jpg,Marmik_20.jpg,./Images/Marmik/Marmik_16.jpg,./Images/Marmik/Marmik_20.jpg,True,True
Marmik,Marmik_31.jpg,Marmik_3.jpg,./Images/Marmik/Marmik_31.jpg,./Images/Marmik/Marmik_3.jpg,True,False
Marmik,Marmik_22.jpg,Marmik_18.jpg,./Images/Marmik/Marmik_22.jpg,./Images/Marmik/Marmik_18.jpg,True,True
Marmik,Marmik_28.jpg,Marmik_24.jpg,./Images/Marmik/Marmik_28.jpg,./Images/Marmik/Marmik_24.jpg,True,True
Natalie Portman,Natalie Portman_58.jpg,Natalie Portman_57.jpg,./Images/Natalie Portman/Natalie Portman_58.jpg,./Images/Natalie Portman/Natalie Portman_57.jpg,True,True
Natalie Portman,Natalie Portman_98.jpg,Natalie Portman_55.jpg,./Images/Natalie Portman/Natalie Portman_98.jpg,./Images/Natalie Portman/Natalie Portman_55.jpg,True,True
Natalie Portman,Natalie Portman_16.jpg,Natalie Portman_76.jpg,./Images/Natalie Portman/Natalie Portman_16.jpg,./Images/Natalie Portman/Natalie Portman_76.jpg,True,True
Natalie Portman,Natalie Portman_54.jpg,Natalie Portman_40.jpg,./Images/Natalie Portman/Natalie Portman_54.jpg,./Images/Natalie Portman/Natalie Portman_40.jpg,True,True
Natalie Portman,Natalie Portman_14.jpg,Natalie Portman_18.jpg,./Images/Natalie Portman/Natalie Portman_14.jpg,./Images/Natalie Portman/Natalie Portman_18.jpg,True,False
Natalie Portman,Natalie Portman_39.jpg,Natalie Portman_73.jpg,./Images/Natalie Portman/Natalie Portman_39.jpg,./Images/Natalie Portman/Natalie Portman_73.jpg,True,True
Natalie Portman,Natalie Portman_30.jpg,Natalie Portman_20.jpg,./Images/Natalie Portman/Natalie Portman_30.jpg,./Images/Natalie Portman/Natalie Portman_20.jpg,True,True
Natalie Portman,Natalie Portman_74.jpg,Natalie Portman_41.jpg,./Images/Natalie Portman/Natalie Portman_74.jpg,./Images/Natalie Portman/Natalie Portman_41.jpg,True,True
Natalie Portman,Natalie Portman_48.jpg,Natalie Portman_46.jpg,./Images/Natalie Portman/Natalie Portman_48.jpg,./Images/Natalie Portman/Natalie Portman_46.jpg,True,True
Natalie Portman,Natalie Portman_89.jpg,Natalie Portman_68.jpg,./Images/Natalie Portman/Natalie Portman_89.jpg,./Images/Natalie Portman/Natalie Portman_68.jpg,True,True
Natalie Portman,Natalie Portman_72.jpg,Natalie Portman_21.jpg,./Images/Natalie Portman/Natalie Portman_72.jpg,./Images/Natalie Portman/Natalie Portman_21.jpg,True,True
Natalie Portman,Natalie Portman_44.jpg,Natalie Portman_67.jpg,./Images/Natalie Portman/Natalie Portman_44.jpg,./Images/Natalie Portman/Natalie Portman_67.jpg,True,True
Natalie Portman,Natalie Portman_38.jpg,Natalie Portman_52.jpg,./Images/Natalie Portman/Natalie Portman_38.jpg,./Images/Natalie Portman/Natalie Portman_52.jpg,True,False
Natalie Portman,Natalie Portman_53.jpg,Natalie Portman_17.jpg,./Images/Natalie Portman/Natalie Portman_53.jpg,./Images/Natalie Portman/Natalie Portman_17.jpg,True,True
Natalie Portman,Natalie Portman_60.jpg,Natalie Portman_91.jpg,./Images/Natalie Portman/Natalie Portman_60.jpg,./Images/Natalie Portman/Natalie Portman_91.jpg,True,True
Natalie Portman,Natalie Portman_96.jpg,Natalie Portman_11.jpg,./Images/Natalie Portman/Natalie Portman_96.jpg,./Images/Natalie Portman/Natalie Portman_11.jpg,True,True
Natalie Portman,Natalie Portman_87.jpg,Natalie Portman_36.jpg,./Images/Natalie Portman/Natalie Portman_87.jpg,./Images/Natalie Portman/Natalie Portman_36.jpg,True,True
Natalie Portman,Natalie Portman_97.jpg,Natalie Portman_12.jpg,./Images/Natalie Portman/Natalie Portman_97.jpg,./Images/Natalie Portman/Natalie Portman_12.jpg,True,True
Natalie Portman,Natalie Portman_34.jpg,Natalie Portman_47.jpg,./Images/Natalie Portman/Natalie Portman_34.jpg,./Images/Natalie Portman/Natalie Portman_47.jpg,True,False
Natalie Portman,Natalie Portman_81.jpg,Natalie Portman_49.jpg,./Images/Natalie Portman/Natalie Portman_81.jpg,./Images/Natalie Portman/Natalie Portman_49.jpg,True,True
Natalie Portman,Natalie Portman_43.jpg,Natalie Portman_71.jpg,./Images/Natalie Portman/Natalie Portman_43.jpg,./Images/Natalie Portman/Natalie Portman_71.jpg,True,True
Natalie Portman,Natalie Portman_3.jpg,Natalie Portman_2.jpg,./Images/Natalie Portman/Natalie Portman_3.jpg,./Images/Natalie Portman/Natalie Portman_2.jpg,True,True
Natalie Portman,Natalie Portman_50.jpg,Natalie Portman_22.jpg,./Images/Natalie Portman/Natalie Portman_50.jpg,./Images/Natalie Portman/Natalie Portman_22.jpg,True,True
Natalie Portman,Natalie Portman_83.jpg,Natalie Portman_84.jpg,./Images/Natalie Portman/Natalie Portman_83.jpg,./Images/Natalie Portman/Natalie Portman_84.jpg,True,True
Natalie Portman,Natalie Portman_79.jpg,Natalie Portman_62.jpg,./Images/Natalie Portman/Natalie Portman_79.jpg,./Images/Natalie Portman/Natalie Portman_62.jpg,True,True
Natalie Portman,Natalie Portman_33.jpg,Natalie Portman_45.jpg,./Images/Natalie Portman/Natalie Portman_33.jpg,./Images/Natalie Portman/Natalie Portman_45.jpg,True,False
Natalie Portman,Natalie Portman_101.jpg,Natalie Portman_10.jpg,./Images/Natalie Portman/Natalie Portman_101.jpg,./Images/Natalie Portman/Natalie Portman_10.jpg,True,True
Natalie Portman,Natalie Portman_61.jpg,Natalie Portman_15.jpg,./Images/Natalie Portman/Natalie Portman_61.jpg,./Images/Natalie Portman/Natalie Portman_15.jpg,True,True
Natalie Portman,Natalie Portman_13.jpg,Natalie Portman_31.jpg,./Images/Natalie Portman/Natalie Portman_13.jpg,./Images/Natalie Portman/Natalie Portman_31.jpg,True,True
Natalie Portman,Natalie Portman_103.jpg,Natalie Portman_78.jpg,./Images/Natalie Portman/Natalie Portman_103.jpg,./Images/Natalie Portman/Natalie Portman_78.jpg,True,True
Natalie Portman,Natalie Portman_6.jpg,Natalie Portman_27.jpg,./Images/Natalie Portman/Natalie Portman_6.jpg,./Images/Natalie Portman/Natalie Portman_27.jpg,True,True
Natalie Portman,Natalie Portman_64.jpg,Natalie Portman_80.jpg,./Images/Natalie Portman/Natalie Portman_64.jpg,./Images/Natalie Portman/Natalie Portman_80.jpg,True,True
Natalie Portman,Natalie Portman_86.jpg,Natalie Portman_100.jpg,./Images/Natalie Portman/Natalie Portman_86.jpg,./Images/Natalie Portman/Natalie Portman_100.jpg,True,True
Natalie Portman,Natalie Portman_7.jpg,Natalie Portman_19.jpg,./Images/Natalie Portman/Natalie Portman_7.jpg,./Images/Natalie Portman/Natalie Portman_19.jpg,True,True
Natalie Portman,Natalie Portman_69.jpg,Natalie Portman_8.jpg,./Images/Natalie Portman/Natalie Portman_69.jpg,./Images/Natalie Portman/Natalie Portman_8.jpg,True,True
Natalie Portman,Natalie Portman_99.jpg,Natalie Portman_85.jpg,./Images/Natalie Portman/Natalie Portman_99.jpg,./Images/Natalie Portman/Natalie Portman_85.jpg,True,True
Natalie Portman,Natalie Portman_95.jpg,Natalie Portman_42.jpg,./Images/Natalie Portman/Natalie Portman_95.jpg,./Images/Natalie Portman/Natalie Portman_42.jpg,True,True
Natalie Portman,Natalie Portman_88.jpg,Natalie Portman_92.jpg,./Images/Natalie Portman/Natalie Portman_88.jpg,./Images/Natalie Portman/Natalie Portman_92.jpg,True,True
Natalie Portman,Natalie Portman_56.jpg,Natalie Portman_77.jpg,./Images/Natalie Portman/Natalie Portman_56.jpg,./Images/Natalie Portman/Natalie Portman_77.jpg,True,True
Natalie Portman,Natalie Portman_63.jpg,Natalie Portman_82.jpg,./Images/Natalie Portman/Natalie Portman_63.jpg,./Images/Natalie Portman/Natalie Portman_82.jpg,True,True
Natalie Portman,Natalie Portman_90.jpg,Natalie Portman_9.jpg,./Images/Natalie Portman/Natalie Portman_90.jpg,./Images/Natalie Portman/Natalie Portman_9.jpg,True,True
Natalie Portman,Natalie Portman_23.jpg,Natalie Portman_51.jpg,./Images/Natalie Portman/Natalie Portman_23.jpg,./Images/Natalie Portman/Natalie Portman_51.jpg,True,True
Natalie Portman,Natalie Portman_26.jpg,Natalie Portman_0.jpg,./Images/Natalie Portman/Natalie Portman_26.jpg,./Images/Natalie Portman/Natalie Portman_0.jpg,True,True
Natalie Portman,Natalie Portman_70.jpg,Natalie Portman_102.jpg,./Images/Natalie Portman/Natalie Portman_70.jpg,./Images/Natalie Portman/Natalie Portman_102.jpg,True,False
Natalie Portman,Natalie Portman_66.jpg,Natalie Portman_24.jpg,./Images/Natalie Portman/Natalie Portman_66.jpg,./Images/Natalie Portman/Natalie Portman_24.jpg,True,True
Natalie Portman,Natalie Portman_104.jpg,Natalie Portman_4.jpg,./Images/Natalie Portman/Natalie Portman_104.jpg,./Images/Natalie Portman/Natalie Portman_4.jpg,True,True
Natalie Portman,Natalie Portman_25.jpg,Natalie Portman_28.jpg,./Images/Natalie Portman/Natalie Portman_25.jpg,./Images/Natalie Portman/Natalie Portman_28.jpg,True,True
Natalie Portman,Natalie Portman_32.jpg,Natalie Portman_59.jpg,./Images/Natalie Portman/Natalie Portman_32.jpg,./Images/Natalie Portman/Natalie Portman_59.jpg,True,False
Natalie Portman,Natalie Portman_29.jpg,Natalie Portman_75.jpg,./Images/Natalie Portman/Natalie Portman_29.jpg,./Images/Natalie Portman/Natalie Portman_75.jpg,True,True
Natalie Portman,Natalie Portman_65.jpg,Natalie Portman_37.jpg,./Images/Natalie Portman/Natalie Portman_65.jpg,./Images/Natalie Portman/Natalie Portman_37.jpg,True,True
Natalie Portman,Natalie Portman_35.jpg,Natalie Portman_5.jpg,./Images/Natalie Portman/Natalie Portman_35.jpg,./Images/Natalie Portman/Natalie Portman_5.jpg,True,True
Natalie Portman,Natalie Portman_94.jpg,Natalie Portman_1.jpg,./Images/Natalie Portman/Natalie Portman_94.jpg,./Images/Natalie Portman/Natalie Portman_1.jpg,True,False
Priyanka Chopra,Priyanka Chopra_57.jpg,Priyanka Chopra_71.jpg,./Images/Priyanka Chopra/Priyanka Chopra_57.jpg,./Images/Priyanka Chopra/Priyanka Chopra_71.jpg,True,True
Priyanka Chopra,Priyanka Chopra_40.jpg,Priyanka Chopra_98.jpg,./Images/Priyanka Chopra/Priyanka Chopra_40.jpg,./Images/Priyanka Chopra/Priyanka Chopra_98.jpg,True,True
Priyanka Chopra,Priyanka Chopra_12.jpg,Priyanka Chopra_93.jpg,./Images/Priyanka Chopra/Priyanka Chopra_12.jpg,./Images/Priyanka Chopra/Priyanka Chopra_93.jpg,True,True
Priyanka Chopra,Priyanka Chopra_81.jpg,Priyanka Chopra_59.jpg,./Images/Priyanka Chopra/Priyanka Chopra_81.jpg,./Images/Priyanka Chopra/Priyanka Chopra_59.jpg,True,True
Priyanka Chopra,Priyanka Chopra_27.jpg,Priyanka Chopra_24.jpg,./Images/Priyanka Chopra/Priyanka Chopra_27.jpg,./Images/Priyanka Chopra/Priyanka Chopra_24.jpg,True,True
Priyanka Chopra,Priyanka Chopra_0.jpg,Priyanka Chopra_45.jpg,./Images/Priyanka Chopra/Priyanka Chopra_0.jpg,./Images/Priyanka Chopra/Priyanka Chopra_45.jpg,True,True
Priyanka Chopra,Priyanka Chopra_43.jpg,Priyanka Chopra_100.jpg,./Images/Priyanka Chopra/Priyanka Chopra_43.jpg,./Images/Priyanka Chopra/Priyanka Chopra_100.jpg,True,True
Priyanka Chopra,Priyanka Chopra_47.jpg,Priyanka Chopra_53.jpg,./Images/Priyanka Chopra/Priyanka Chopra_47.jpg,./Images/Priyanka Chopra/Priyanka Chopra_53.jpg,True,True
Priyanka Chopra,Priyanka Chopra_64.jpg,Priyanka Chopra_18.jpg,./Images/Priyanka Chopra/Priyanka Chopra_64.jpg,./Images/Priyanka Chopra/Priyanka Chopra_18.jpg,True,True
Priyanka Chopra,Priyanka Chopra_54.jpg,Priyanka Chopra_14.jpg,./Images/Priyanka Chopra/Priyanka Chopra_54.jpg,./Images/Priyanka Chopra/Priyanka Chopra_14.jpg,True,True
Priyanka Chopra,Priyanka Chopra_91.jpg,Priyanka Chopra_78.jpg,./Images/Priyanka Chopra/Priyanka Chopra_91.jpg,./Images/Priyanka Chopra/Priyanka Chopra_78.jpg,True,True
Priyanka Chopra,Priyanka Chopra_101.jpg,Priyanka Chopra_72.jpg,./Images/Priyanka Chopra/Priyanka Chopra_101.jpg,./Images/Priyanka Chopra/Priyanka Chopra_72.jpg,True,True
Priyanka Chopra,Priyanka Chopra_89.jpg,Priyanka Chopra_50.jpg,./Images/Priyanka Chopra/Priyanka Chopra_89.jpg,./Images/Priyanka Chopra/Priyanka Chopra_50.jpg,True,True
Priyanka Chopra,Priyanka Chopra_52.jpg,Priyanka Chopra_16.jpg,./Images/Priyanka Chopra/Priyanka Chopra_52.jpg,./Images/Priyanka Chopra/Priyanka Chopra_16.jpg,True,True
Priyanka Chopra,Priyanka Chopra_4.jpg,Priyanka Chopra_58.jpg,./Images/Priyanka Chopra/Priyanka Chopra_4.jpg,./Images/Priyanka Chopra/Priyanka Chopra_58.jpg,True,False
Priyanka Chopra,Priyanka Chopra_25.jpg,Priyanka Chopra_62.jpg,./Images/Priyanka Chopra/Priyanka Chopra_25.jpg,./Images/Priyanka Chopra/Priyanka Chopra_62.jpg,True,True
Priyanka Chopra,Priyanka Chopra_3.jpg,Priyanka Chopra_21.jpg,./Images/Priyanka Chopra/Priyanka Chopra_3.jpg,./Images/Priyanka Chopra/Priyanka Chopra_21.jpg,True,True
Priyanka Chopra,Priyanka Chopra_73.jpg,Priyanka Chopra_29.jpg,./Images/Priyanka Chopra/Priyanka Chopra_73.jpg,./Images/Priyanka Chopra/Priyanka Chopra_29.jpg,True,False
Priyanka Chopra,Priyanka Chopra_74.jpg,Priyanka Chopra_13.jpg,./Images/Priyanka Chopra/Priyanka Chopra_74.jpg,./Images/Priyanka Chopra/Priyanka Chopra_13.jpg,True,True
Priyanka Chopra,Priyanka Chopra_92.jpg,Priyanka Chopra_19.jpg,./Images/Priyanka Chopra/Priyanka Chopra_92.jpg,./Images/Priyanka Chopra/Priyanka Chopra_19.jpg,True,True
Priyanka Chopra,Priyanka Chopra_8.jpg,Priyanka Chopra_86.jpg,./Images/Priyanka Chopra/Priyanka Chopra_8.jpg,./Images/Priyanka Chopra/Priyanka Chopra_86.jpg,True,False
Priyanka Chopra,Priyanka Chopra_66.jpg,Priyanka Chopra_11.jpg,./Images/Priyanka Chopra/Priyanka Chopra_66.jpg,./Images/Priyanka Chopra/Priyanka Chopra_11.jpg,True,False
Priyanka Chopra,Priyanka Chopra_46.jpg,Priyanka Chopra_60.jpg,./Images/Priyanka Chopra/Priyanka Chopra_46.jpg,./Images/Priyanka Chopra/Priyanka Chopra_60.jpg,True,False
